FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
517975,15/06/2023,2023,6,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,432144,432144
517975,15/07/2023,2023,7,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,439321,439321
517975,15/08/2023,2023,8,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,449943,449943
517975,15/09/2023,2023,9,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,459078,459078
517975,15/10/2023,2023,10,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,468595,468595
517975,15/11/2023,2023,11,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,479775,479775
517975,15/12/2023,2023,12,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,492131,492131
517975,15/01/2024,2024,1,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,506410,506410
517975,15/02/2024,2024,2,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,526320,526320
517975,15/03/2024,2024,3,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,542441,542441
517975,15/04/2024,2024,4,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,561152,561152
517975,15/05/2024,2024,5,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,582948,582948
517975,15/06/2024,2024,6,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,598272,598272
517975,15/07/2024,2024,7,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,613244,613244
517975,15/08/2024,2024,8,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,629055,629055
517975,15/09/2024,2024,9,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,643710,643710
517975,15/10/2024,2024,10,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,656366,656366
517975,15/11/2024,2024,11,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,668893,668893
517975,15/12/2024,2024,12,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,687269,687269
104117,15/06/2013,2013,6,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",49097,562610,,,,611707
104117,15/07/2013,2013,7,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",40881,683993,,,,724874
104117,15/08/2013,2013,8,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",47476,794338,,,,841814
104117,15/09/2013,2013,9,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",66565,892189,,,,958754
104117,15/10/2013,2013,10,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",58707,982253,,,,1040960
104117,15/11/2013,2013,11,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",63498,1062409,,,,1125907
104117,15/12/2013,2013,12,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",52353,1155761,,,,1208114
104117,15/01/2014,2014,1,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",73459,1229071,,,,1302530
104117,15/02/2014,2014,2,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",78784,1318163,,,,1396947
104117,15/03/2014,2014,3,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",58817,1423410,,,,1482227
104117,15/04/2014,2014,4,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",88207,1475822,,,,1564029
104117,15/05/2014,2014,5,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",92672,1550520,,,,1643192
104117,15/06/2014,2014,6,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",61377,1663617,,,,1724994
104117,15/07/2014,2014,7,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",100451,1680677,,,,1781128
104117,15/08/2014,2014,8,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",103722,1735411,,,,1839133
104117,15/09/2014,2014,9,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",62115,1835023,,,,1897138
104117,15/10/2014,2014,10,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",110087,1841902,,,,1951989
104117,15/11/2014,2014,11,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",113284,1895384,,,,2008668
104117,15/12/2014,2014,12,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",64739,1998780,,,,2063519
104117,15/01/2015,2015,1,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",66844,1982307,,,,2049151
104117,15/02/2015,2015,2,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",80179,2015959,,,,2096138
104117,15/03/2015,2015,3,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",97641,2063641,,,,2161282
104117,15/04/2015,2015,4,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",120085,2084023,,,,2204108
104117,15/05/2015,2015,5,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",143893,2105893,,,,2249786
104117,15/06/2015,2015,6,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",167555,2130567,,,,2298122
104117,15/07/2015,2015,7,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",183909,2157259,,,,2341168
104117,15/08/2015,2015,8,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",210366,2168399,,,,2378765
104117,15/09/2015,2015,9,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.",228890,2166174,,,,2395064
102902,15/01/2021,2021,1,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,5492,5492
102902,15/02/2021,2021,2,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,5756,5756
102902,15/03/2021,2021,3,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,6206,6206
102902,15/04/2021,2021,4,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,6599,6599
102902,15/05/2021,2021,5,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,7225,7225
102902,15/06/2021,2021,6,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,7859,7859
102902,15/07/2021,2021,7,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,8431,8431
102902,15/08/2021,2021,8,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,9270,9270
102902,15/09/2021,2021,9,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,8952,8952
102902,15/10/2021,2021,10,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,9249,9249
102902,15/11/2021,2021,11,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,9364,9364
102902,15/12/2021,2021,12,C410,OMETEL,C0410,OMETEL,"OME TEL, S.A. DE C.V.",,,,,9254,9254
102273,15/11/2016,2016,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",2302,,,,,2302
102273,15/12/2016,2016,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",4373,,,,,4373
102273,15/01/2017,2017,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",13028,,,,,13028
102273,15/02/2017,2017,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",21465,,,,,21465
102273,15/03/2017,2017,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",30086,,,,,30086
102273,15/04/2017,2017,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",37949,,,,,37949
102273,15/05/2017,2017,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",46848,,,,,46848
102273,15/06/2017,2017,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",56727,,,,,56727
102273,15/07/2017,2017,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",80625,,,,,80625
102273,15/08/2017,2017,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",95554,,,,,95554
102273,15/09/2017,2017,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",108986,,,,,108986
102273,15/10/2017,2017,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",123939,,,,,123939
102273,15/11/2017,2017,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",138354,,,,,138354
102273,15/12/2017,2017,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",156094,,,,,156094
102273,15/01/2018,2018,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",170962,,,,,170962
102273,15/02/2018,2018,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",184457,,,,,184457
102273,15/03/2018,2018,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",201870,,,,,201870
102273,15/04/2018,2018,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",220794,,,,,220794
102273,15/05/2018,2018,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",239921,,,,,239921
102273,15/06/2018,2018,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",258953,,,,,258953
102273,15/07/2018,2018,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",280765,,,,,280765
102273,15/08/2018,2018,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",300095,,,,,300095
102273,15/09/2018,2018,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",320940,,,,,320940
102273,15/10/2018,2018,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",283072,,,,,283072
102273,15/11/2018,2018,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",304913,,,,,304913
102273,15/12/2018,2018,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",328855,,,,,328855
102273,15/01/2019,2019,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",349220,,,,,349220
102273,15/02/2019,2019,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",368683,,,,,368683
102273,15/03/2019,2019,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",388145,,,,,388145
102273,15/04/2019,2019,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",404929,,,,,404929
102273,15/05/2019,2019,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",420767,,,,,420767
102273,15/06/2019,2019,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",421629,,,,,421629
102273,15/07/2019,2019,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",436277,,,,,436277
102273,15/08/2019,2019,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",455663,,,,,455663
102273,15/09/2019,2019,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",480194,,,,,480194
102273,15/10/2019,2019,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",499575,,,,,499575
102273,15/11/2019,2019,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",541933,,,,,541933
102273,15/12/2019,2019,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",581869,,,,,581869
102273,15/01/2020,2020,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",607141,,,,,607141
102273,15/02/2020,2020,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",629665,,,,,629665
102273,15/03/2020,2020,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",651077,,,,,651077
102273,15/04/2020,2020,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",638156,,,,,638156
102273,15/05/2020,2020,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",661260,,,,,661260
102273,15/06/2020,2020,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",662466,,,,,662466
102273,15/07/2020,2020,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",689435,,,,,689435
102273,15/08/2020,2020,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",720120,,,,,720120
102273,15/09/2020,2020,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",747955,,,,,747955
102273,15/10/2020,2020,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",775453,,,,,775453
102273,15/11/2020,2020,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",834014,,,,,834014
102273,15/12/2020,2020,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",704241,,,,,704241
102273,15/01/2021,2021,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,590042,590042
102273,15/02/2021,2021,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,594617,594617
102273,15/03/2021,2021,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,593911,593911
102273,15/04/2021,2021,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,592288,592288
102273,15/05/2021,2021,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,591023,591023
102273,15/06/2021,2021,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,587956,587956
102273,15/07/2021,2021,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,627981,627981
102273,15/08/2021,2021,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,625186,625186
102273,15/09/2021,2021,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,622950,622950
102273,15/10/2021,2021,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,619682,619682
102273,15/11/2021,2021,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,618735,618735
102273,15/12/2021,2021,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,617580,617580
102273,15/01/2022,2022,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,628829,628829
102273,15/02/2022,2022,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,649045,649045
102273,15/03/2022,2022,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,675630,675630
102273,15/04/2022,2022,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,698010,698010
102273,15/05/2022,2022,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,720324,720324
102273,15/06/2022,2022,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,738823,738823
102273,15/07/2022,2022,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,747230,747230
102273,15/08/2022,2022,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,764969,764969
102273,15/09/2022,2022,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,788076,788076
102273,15/10/2022,2022,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,808530,808530
102273,15/11/2022,2022,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,822309,822309
102273,15/12/2022,2022,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,773191,773191
102273,15/01/2023,2023,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,771218,771218
102273,15/02/2023,2023,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,757484,757484
102273,15/03/2023,2023,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,764379,764379
102273,15/04/2023,2023,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,764301,764301
102273,15/05/2023,2023,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,771879,771879
102273,15/06/2023,2023,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,774989,774989
102273,15/07/2023,2023,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,782011,782011
102273,15/08/2023,2023,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,789664,789664
102273,15/09/2023,2023,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,798423,798423
102273,15/10/2023,2023,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,807077,807077
102273,15/11/2023,2023,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,819517,819517
102273,15/12/2023,2023,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,824230,824230
102273,15/01/2024,2024,1,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,828117,828117
102273,15/02/2024,2024,2,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,832230,832230
102273,15/03/2024,2024,3,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,835497,835497
102273,15/04/2024,2024,4,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,839286,839286
102273,15/05/2024,2024,5,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,845920,845920
102273,15/06/2024,2024,6,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,852082,852082
102273,15/07/2024,2024,7,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,857159,857159
102273,15/08/2024,2024,8,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,865341,865341
102273,15/09/2024,2024,9,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,873752,873752
102273,15/10/2024,2024,10,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,795133,795133
102273,15/11/2024,2024,11,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,814406,814406
102273,15/12/2024,2024,12,C584,GRUPO SALINAS,C0655,OUI,"TELECOMUNICACIONES 360, S.A. DE C.V.",,,,,830090,830090
516718,15/07/2021,2021,7,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,500,500
516718,15/08/2021,2021,8,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1500,1500
516718,15/09/2021,2021,9,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,2000,2000
516718,15/10/2021,2021,10,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,3500,3500
516718,15/11/2021,2021,11,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,3500,3500
516718,15/12/2021,2021,12,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,4000,4000
516718,15/10/2022,2022,10,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1440,1440
516718,15/11/2022,2022,11,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1440,1440
516718,15/12/2022,2022,12,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1440,1440
516718,15/01/2023,2023,1,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1440,1440
516718,15/02/2023,2023,2,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1440,1440
516718,15/03/2023,2023,3,C770,PLINTRON,C0770,PLINTRON,"PLINTRON MEXICO, S.A. DE C.V.",,,,,1440,1440
107206,15/02/2015,2015,2,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",47347,,,,,47347
107206,15/03/2015,2015,3,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",50829,,,,,50829
107206,15/04/2015,2015,4,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",57040,,,,,57040
107206,15/05/2015,2015,5,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",80802,,,,,80802
107206,15/06/2015,2015,6,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",87453,,,,,87453
107206,15/07/2015,2015,7,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",93994,,,,,93994
107206,15/08/2015,2015,8,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",94435,,,,,94435
107206,15/09/2015,2015,9,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",94590,,,,,94590
107206,15/10/2015,2015,10,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",95690,,,,,95690
107206,15/11/2015,2015,11,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96285,,,,,96285
107206,15/12/2015,2015,12,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96643,,,,,96643
107206,15/01/2016,2016,1,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96697,,,,,96697
107206,15/02/2016,2016,2,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96731,,,,,96731
107206,15/03/2016,2016,3,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96745,,,,,96745
107206,15/04/2016,2016,4,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96764,,,,,96764
107206,15/05/2016,2016,5,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96777,,,,,96777
107206,15/06/2016,2016,6,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",96777,,,,,96777
107206,15/07/2016,2016,7,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",105714,,,,,105714
107206,15/08/2016,2016,8,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",109273,,,,,109273
107206,15/09/2016,2016,9,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",112889,,,,,112889
107206,15/10/2016,2016,10,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",117224,,,,,117224
107206,15/11/2016,2016,11,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",121319,,,,,121319
107206,15/12/2016,2016,12,C323,QBO CEL,C0323,QBO CEL,"KUBO CEL, S.A.P.I. DE C.V.",124258,,,,,124258
